song_id,track_id,genre,file_name,relative_path,archive_path
83,TRCWDFK128F1455A59,Country,TRCWDFK128F1455A59__d56fb4922350e4d063c670dfa7bd1dfe.mid,data/raw/lakh/selected_midi/Country/TRCWDFK128F1455A59__d56fb4922350e4d063c670dfa7bd1dfe.mid,lmd_matched/C/W/D/TRCWDFK128F1455A59/d56fb4922350e4d063c670dfa7bd1dfe.mid
84,TRCYSEP12903CA817F,Country,TRCYSEP12903CA817F__f1c9d8506e38ccf049216fb367fbe57b.mid,data/raw/lakh/selected_midi/Country/TRCYSEP12903CA817F__f1c9d8506e38ccf049216fb367fbe57b.mid,lmd_matched/C/Y/S/TRCYSEP12903CA817F/f1c9d8506e38ccf049216fb367fbe57b.mid
85,TRDCQNE128F4247EFA,Country,TRDCQNE128F4247EFA__72c2fed05482619a7af9c0d1aa6a24a4.mid,data/raw/lakh/selected_midi/Country/TRDCQNE128F4247EFA__72c2fed05482619a7af9c0d1aa6a24a4.mid,lmd_matched/D/C/Q/TRDCQNE128F4247EFA/72c2fed05482619a7af9c0d1aa6a24a4.mid
86,TRDDBHG128F4267F62,Country,TRDDBHG128F4267F62__ee228d3dffeb52cd1e7231426e0b0bf3.mid,data/raw/lakh/selected_midi/Country/TRDDBHG128F4267F62__ee228d3dffeb52cd1e7231426e0b0bf3.mid,lmd_matched/D/D/B/TRDDBHG128F4267F62/ee228d3dffeb52cd1e7231426e0b0bf3.mid
87,TRDFBZU12903CE395A,Country,TRDFBZU12903CE395A__ef411736365d7e7fba1ffcf2d324b8db.mid,data/raw/lakh/selected_midi/Country/TRDFBZU12903CE395A__ef411736365d7e7fba1ffcf2d324b8db.mid,lmd_matched/D/F/B/TRDFBZU12903CE395A/ef411736365d7e7fba1ffcf2d324b8db.mid
88,TRDNIAX128F4285094,Country,TRDNIAX128F4285094__42b3c0c4b0072cc55999d14e8b05e147.mid,data/raw/lakh/selected_midi/Country/TRDNIAX128F4285094__42b3c0c4b0072cc55999d14e8b05e147.mid,lmd_matched/D/N/I/TRDNIAX128F4285094/42b3c0c4b0072cc55999d14e8b05e147.mid
89,TRDRUBC128E078F7FF,Country,TRDRUBC128E078F7FF__6b275260a03e26585df565bd23a17202.mid,data/raw/lakh/selected_midi/Country/TRDRUBC128E078F7FF__6b275260a03e26585df565bd23a17202.mid,lmd_matched/D/R/U/TRDRUBC128E078F7FF/6b275260a03e26585df565bd23a17202.mid
90,TRDTRFX128F4264ECE,Country,TRDTRFX128F4264ECE__7d7663dadc3746703c5bd11d77cedf27.mid,data/raw/lakh/selected_midi/Country/TRDTRFX128F4264ECE__7d7663dadc3746703c5bd11d77cedf27.mid,lmd_matched/D/T/R/TRDTRFX128F4264ECE/7d7663dadc3746703c5bd11d77cedf27.mid
91,TRDVGAY128F421A4CF,Country,TRDVGAY128F421A4CF__fb08ce6d1db15c81b9b6d5fd166438e5.mid,data/raw/lakh/selected_midi/Country/TRDVGAY128F421A4CF__fb08ce6d1db15c81b9b6d5fd166438e5.mid,lmd_matched/D/V/G/TRDVGAY128F421A4CF/fb08ce6d1db15c81b9b6d5fd166438e5.mid
92,TREQXYR12903CC606F,Country,TREQXYR12903CC606F__8d7ca25afdc475feeb3c8b4353f91d88.mid,data/raw/lakh/selected_midi/Country/TREQXYR12903CC606F__8d7ca25afdc475feeb3c8b4353f91d88.mid,lmd_matched/E/Q/X/TREQXYR12903CC606F/8d7ca25afdc475feeb3c8b4353f91d88.mid
93,TREZJFL128F4285A1D,Country,TREZJFL128F4285A1D__6e99c4f904225084a3c82d2365dcc83c.mid,data/raw/lakh/selected_midi/Country/TREZJFL128F4285A1D__6e99c4f904225084a3c82d2365dcc83c.mid,lmd_matched/E/Z/J/TREZJFL128F4285A1D/6e99c4f904225084a3c82d2365dcc83c.mid
94,TRGETGV128F931F655,Country,TRGETGV128F931F655__fcdb8452b3d820a970ba32985dd124f6.mid,data/raw/lakh/selected_midi/Country/TRGETGV128F931F655__fcdb8452b3d820a970ba32985dd124f6.mid,lmd_matched/G/E/T/TRGETGV128F931F655/fcdb8452b3d820a970ba32985dd124f6.mid
95,TRHAIFH128F93239B1,Country,TRHAIFH128F93239B1__6fecec5eafb0cc02854b0ca11905abeb.mid,data/raw/lakh/selected_midi/Country/TRHAIFH128F93239B1__6fecec5eafb0cc02854b0ca11905abeb.mid,lmd_matched/H/A/I/TRHAIFH128F93239B1/6fecec5eafb0cc02854b0ca11905abeb.mid
96,TRHOHLR12903CB7AFE,Country,TRHOHLR12903CB7AFE__7b334793a4901b0bbf3d3148d256554b.mid,data/raw/lakh/selected_midi/Country/TRHOHLR12903CB7AFE__7b334793a4901b0bbf3d3148d256554b.mid,lmd_matched/H/O/H/TRHOHLR12903CB7AFE/7b334793a4901b0bbf3d3148d256554b.mid
97,TRIRHPQ128F4284580,Country,TRIRHPQ128F4284580__7d9e7b69fbdbc3e07e9ebbf42fb0f414.mid,data/raw/lakh/selected_midi/Country/TRIRHPQ128F4284580__7d9e7b69fbdbc3e07e9ebbf42fb0f414.mid,lmd_matched/I/R/H/TRIRHPQ128F4284580/7d9e7b69fbdbc3e07e9ebbf42fb0f414.mid
98,TRJPOCA128F4271B24,Country,TRJPOCA128F4271B24__3b05da021d9ee10c136868844288b74a.mid,data/raw/lakh/selected_midi/Country/TRJPOCA128F4271B24__3b05da021d9ee10c136868844288b74a.mid,lmd_matched/J/P/O/TRJPOCA128F4271B24/3b05da021d9ee10c136868844288b74a.mid
99,TRJRYWV128F92DE5BA,Country,TRJRYWV128F92DE5BA__b5b6168e4c78bafffcceb1e8bbd4714d.mid,data/raw/lakh/selected_midi/Country/TRJRYWV128F92DE5BA__b5b6168e4c78bafffcceb1e8bbd4714d.mid,lmd_matched/J/R/Y/TRJRYWV128F92DE5BA/b5b6168e4c78bafffcceb1e8bbd4714d.mid
100,TRJSFMS128F92E2FDF,Country,TRJSFMS128F92E2FDF__6e9634dcfa90839df2f58046be1d9515.mid,data/raw/lakh/selected_midi/Country/TRJSFMS128F92E2FDF__6e9634dcfa90839df2f58046be1d9515.mid,lmd_matched/J/S/F/TRJSFMS128F92E2FDF/6e9634dcfa90839df2f58046be1d9515.mid
101,TRJSUNU128F92E9C0B,Country,TRJSUNU128F92E9C0B__d0b3d9a7da354d77bf4c730b7e9b1f18.mid,data/raw/lakh/selected_midi/Country/TRJSUNU128F92E9C0B__d0b3d9a7da354d77bf4c730b7e9b1f18.mid,lmd_matched/J/S/U/TRJSUNU128F92E9C0B/d0b3d9a7da354d77bf4c730b7e9b1f18.mid
102,TRKNQHN128F933E6E5,Country,TRKNQHN128F933E6E5__852827bde88c35b80d69148764e3a72a.mid,data/raw/lakh/selected_midi/Country/TRKNQHN128F933E6E5__852827bde88c35b80d69148764e3a72a.mid,lmd_matched/K/N/Q/TRKNQHN128F933E6E5/852827bde88c35b80d69148764e3a72a.mid
103,TRKSOZB12903CB52C2,Country,TRKSOZB12903CB52C2__a9d35727e45a8feea58488b0f0fa5670.mid,data/raw/lakh/selected_midi/Country/TRKSOZB12903CB52C2__a9d35727e45a8feea58488b0f0fa5670.mid,lmd_matched/K/S/O/TRKSOZB12903CB52C2/a9d35727e45a8feea58488b0f0fa5670.mid
104,TRKXQRL128F424A360,Country,TRKXQRL128F424A360__ba56cbdd75b910d093bb190ee34b0700.mid,data/raw/lakh/selected_midi/Country/TRKXQRL128F424A360__ba56cbdd75b910d093bb190ee34b0700.mid,lmd_matched/K/X/Q/TRKXQRL128F424A360/ba56cbdd75b910d093bb190ee34b0700.mid
105,TRLHDCT128F428A205,Country,TRLHDCT128F428A205__34ee021b9e4d160a9932058123425a5e.mid,data/raw/lakh/selected_midi/Country/TRLHDCT128F428A205__34ee021b9e4d160a9932058123425a5e.mid,lmd_matched/L/H/D/TRLHDCT128F428A205/34ee021b9e4d160a9932058123425a5e.mid
106,TRLIKMN128F92C2184,Country,TRLIKMN128F92C2184__c3e7163a7a409052e5e548449d7611d3.mid,data/raw/lakh/selected_midi/Country/TRLIKMN128F92C2184__c3e7163a7a409052e5e548449d7611d3.mid,lmd_matched/L/I/K/TRLIKMN128F92C2184/c3e7163a7a409052e5e548449d7611d3.mid
107,TRLIUOS128F1459DEC,Country,TRLIUOS128F1459DEC__38293d67de634849800ef4a11a140a98.mid,data/raw/lakh/selected_midi/Country/TRLIUOS128F1459DEC__38293d67de634849800ef4a11a140a98.mid,lmd_matched/L/I/U/TRLIUOS128F1459DEC/38293d67de634849800ef4a11a140a98.mid
108,TRLJHIE128F42850C7,Country,TRLJHIE128F42850C7__3510a028a4995152d9b1051b6bcbbd61.mid,data/raw/lakh/selected_midi/Country/TRLJHIE128F42850C7__3510a028a4995152d9b1051b6bcbbd61.mid,lmd_matched/L/J/H/TRLJHIE128F42850C7/3510a028a4995152d9b1051b6bcbbd61.mid
109,TRLQDAH128F1455ED2,Country,TRLQDAH128F1455ED2__5004fb2e2484743e2a53027ecf690bfc.mid,data/raw/lakh/selected_midi/Country/TRLQDAH128F1455ED2__5004fb2e2484743e2a53027ecf690bfc.mid,lmd_matched/L/Q/D/TRLQDAH128F1455ED2/5004fb2e2484743e2a53027ecf690bfc.mid
110,TRMHNXM128F933E6DE,Country,TRMHNXM128F933E6DE__a4b00a6ca9a31bf46ec395acc7fd0d3b.mid,data/raw/lakh/selected_midi/Country/TRMHNXM128F933E6DE__a4b00a6ca9a31bf46ec395acc7fd0d3b.mid,lmd_matched/M/H/N/TRMHNXM128F933E6DE/a4b00a6ca9a31bf46ec395acc7fd0d3b.mid
111,TRNYFVK128F4280967,Country,TRNYFVK128F4280967__dea40ef76506fa9ee2b2c74145a51f00.mid,data/raw/lakh/selected_midi/Country/TRNYFVK128F4280967__dea40ef76506fa9ee2b2c74145a51f00.mid,lmd_matched/N/Y/F/TRNYFVK128F4280967/dea40ef76506fa9ee2b2c74145a51f00.mid
112,TROSYZC128F422AA3A,Country,TROSYZC128F422AA3A__963d6152b237ae7c7f91b341f13e7142.mid,data/raw/lakh/selected_midi/Country/TROSYZC128F422AA3A__963d6152b237ae7c7f91b341f13e7142.mid,lmd_matched/O/S/Y/TROSYZC128F422AA3A/963d6152b237ae7c7f91b341f13e7142.mid
113,TROXWBT128F9305E67,Country,TROXWBT128F9305E67__a1d50916d2c2b1a315c547e916bc5d25.mid,data/raw/lakh/selected_midi/Country/TROXWBT128F9305E67__a1d50916d2c2b1a315c547e916bc5d25.mid,lmd_matched/O/X/W/TROXWBT128F9305E67/a1d50916d2c2b1a315c547e916bc5d25.mid
114,TRPDXMG128F4270992,Country,TRPDXMG128F4270992__821efa45905b6b38ba12eb7b6d90042a.mid,data/raw/lakh/selected_midi/Country/TRPDXMG128F4270992__821efa45905b6b38ba12eb7b6d90042a.mid,lmd_matched/P/D/X/TRPDXMG128F4270992/821efa45905b6b38ba12eb7b6d90042a.mid
115,TRPYQOI128F426449F,Country,TRPYQOI128F426449F__3509a4a1feaaa78852d05d84dd9125f9.mid,data/raw/lakh/selected_midi/Country/TRPYQOI128F426449F__3509a4a1feaaa78852d05d84dd9125f9.mid,lmd_matched/P/Y/Q/TRPYQOI128F426449F/3509a4a1feaaa78852d05d84dd9125f9.mid
116,TRQAVXN128F92DE5A1,Country,TRQAVXN128F92DE5A1__41871a8bbeb01ba5857de7ef86aeb570.mid,data/raw/lakh/selected_midi/Country/TRQAVXN128F92DE5A1__41871a8bbeb01ba5857de7ef86aeb570.mid,lmd_matched/Q/A/V/TRQAVXN128F92DE5A1/41871a8bbeb01ba5857de7ef86aeb570.mid
117,TRQJDTF128F92F4119,Country,TRQJDTF128F92F4119__369b6d36cadb7c1ff15c65db0f2a51d4.mid,data/raw/lakh/selected_midi/Country/TRQJDTF128F92F4119__369b6d36cadb7c1ff15c65db0f2a51d4.mid,lmd_matched/Q/J/D/TRQJDTF128F92F4119/369b6d36cadb7c1ff15c65db0f2a51d4.mid
118,TRRFOWJ128F428FE16,Country,TRRFOWJ128F428FE16__922f978298388af4a80aa98e6124c1d6.mid,data/raw/lakh/selected_midi/Country/TRRFOWJ128F428FE16__922f978298388af4a80aa98e6124c1d6.mid,lmd_matched/R/F/O/TRRFOWJ128F428FE16/922f978298388af4a80aa98e6124c1d6.mid
119,TRSFLEA128F42650C6,Country,TRSFLEA128F42650C6__e51cd8485c5d1ff7eb139565914e4557.mid,data/raw/lakh/selected_midi/Country/TRSFLEA128F42650C6__e51cd8485c5d1ff7eb139565914e4557.mid,lmd_matched/S/F/L/TRSFLEA128F42650C6/e51cd8485c5d1ff7eb139565914e4557.mid
120,TRSMVWH128F426E6D0,Country,TRSMVWH128F426E6D0__e4bd6e3ed6aaa949251d6f5506b67da2.mid,data/raw/lakh/selected_midi/Country/TRSMVWH128F426E6D0__e4bd6e3ed6aaa949251d6f5506b67da2.mid,lmd_matched/S/M/V/TRSMVWH128F426E6D0/e4bd6e3ed6aaa949251d6f5506b67da2.mid
121,TRTBZQV128F4270293,Country,TRTBZQV128F4270293__b6907ab7ede10eafedde090e6c64a7aa.mid,data/raw/lakh/selected_midi/Country/TRTBZQV128F4270293__b6907ab7ede10eafedde090e6c64a7aa.mid,lmd_matched/T/B/Z/TRTBZQV128F4270293/b6907ab7ede10eafedde090e6c64a7aa.mid
122,TRTPPJN128F4246CA4,Country,TRTPPJN128F4246CA4__50164bd45538c2d16dd95916df3364ee.mid,data/raw/lakh/selected_midi/Country/TRTPPJN128F4246CA4__50164bd45538c2d16dd95916df3364ee.mid,lmd_matched/T/P/P/TRTPPJN128F4246CA4/50164bd45538c2d16dd95916df3364ee.mid
123,TRTSWKT128F4289CE0,Country,TRTSWKT128F4289CE0__1494bcdc9845eb73286a3426bf8c7541.mid,data/raw/lakh/selected_midi/Country/TRTSWKT128F4289CE0__1494bcdc9845eb73286a3426bf8c7541.mid,lmd_matched/T/S/W/TRTSWKT128F4289CE0/1494bcdc9845eb73286a3426bf8c7541.mid
124,TRTUCHS128F1459CF2,Country,TRTUCHS128F1459CF2__fcbc3667bd19c029a17fc8199cd3319c.mid,data/raw/lakh/selected_midi/Country/TRTUCHS128F1459CF2__fcbc3667bd19c029a17fc8199cd3319c.mid,lmd_matched/T/U/C/TRTUCHS128F1459CF2/fcbc3667bd19c029a17fc8199cd3319c.mid
125,TRTWMKJ128F4262020,Country,TRTWMKJ128F4262020__c8d207d5304dbf00955c759678863b8b.mid,data/raw/lakh/selected_midi/Country/TRTWMKJ128F4262020__c8d207d5304dbf00955c759678863b8b.mid,lmd_matched/T/W/M/TRTWMKJ128F4262020/c8d207d5304dbf00955c759678863b8b.mid
126,TRTZDMX128F92EFA99,Country,TRTZDMX128F92EFA99__0108614e8bb9c0327945f4f72e1b5247.mid,data/raw/lakh/selected_midi/Country/TRTZDMX128F92EFA99__0108614e8bb9c0327945f4f72e1b5247.mid,lmd_matched/T/Z/D/TRTZDMX128F92EFA99/0108614e8bb9c0327945f4f72e1b5247.mid
127,TRUAOZK128F428A028,Country,TRUAOZK128F428A028__c60f69a35ee375ebe84b6424e88b8ea8.mid,data/raw/lakh/selected_midi/Country/TRUAOZK128F428A028__c60f69a35ee375ebe84b6424e88b8ea8.mid,lmd_matched/U/A/O/TRUAOZK128F428A028/c60f69a35ee375ebe84b6424e88b8ea8.mid
128,TRUGIIC128F92C3219,Country,TRUGIIC128F92C3219__ba56cbdd75b910d093bb190ee34b0700.mid,data/raw/lakh/selected_midi/Country/TRUGIIC128F92C3219__ba56cbdd75b910d093bb190ee34b0700.mid,lmd_matched/U/G/I/TRUGIIC128F92C3219/ba56cbdd75b910d093bb190ee34b0700.mid
129,TRUKCCK128F4262D40,Country,TRUKCCK128F4262D40__89914fb616cc190c2c20c7473cbfe170.mid,data/raw/lakh/selected_midi/Country/TRUKCCK128F4262D40__89914fb616cc190c2c20c7473cbfe170.mid,lmd_matched/U/K/C/TRUKCCK128F4262D40/89914fb616cc190c2c20c7473cbfe170.mid
130,TRVDFCY128F4261D33,Country,TRVDFCY128F4261D33__2c0eae890ca93dd6d3241ea808d5bcaa.mid,data/raw/lakh/selected_midi/Country/TRVDFCY128F4261D33__2c0eae890ca93dd6d3241ea808d5bcaa.mid,lmd_matched/V/D/F/TRVDFCY128F4261D33/2c0eae890ca93dd6d3241ea808d5bcaa.mid
131,TRVNNMF128F4285161,Country,TRVNNMF128F4285161__d9540171ac2596820cba2660bb7042fa.mid,data/raw/lakh/selected_midi/Country/TRVNNMF128F4285161__d9540171ac2596820cba2660bb7042fa.mid,lmd_matched/V/N/N/TRVNNMF128F4285161/d9540171ac2596820cba2660bb7042fa.mid
132,TRWGQSO128F149CB43,Country,TRWGQSO128F149CB43__947c9deefe1263b3e236cd08a90701be.mid,data/raw/lakh/selected_midi/Country/TRWGQSO128F149CB43__947c9deefe1263b3e236cd08a90701be.mid,lmd_matched/W/G/Q/TRWGQSO128F149CB43/947c9deefe1263b3e236cd08a90701be.mid
133,TRWJIBT128F425F109,Country,TRWJIBT128F425F109__a752d2c4ad17cda88d6e41aca9c42cfd.mid,data/raw/lakh/selected_midi/Country/TRWJIBT128F425F109__a752d2c4ad17cda88d6e41aca9c42cfd.mid,lmd_matched/W/J/I/TRWJIBT128F425F109/a752d2c4ad17cda88d6e41aca9c42cfd.mid
134,TRWMQWD128F149EB7A,Country,TRWMQWD128F149EB7A__e67adfdb73512c0751deebdb140361b3.mid,data/raw/lakh/selected_midi/Country/TRWMQWD128F149EB7A__e67adfdb73512c0751deebdb140361b3.mid,lmd_matched/W/M/Q/TRWMQWD128F149EB7A/e67adfdb73512c0751deebdb140361b3.mid
135,TRWVAZX128F42BCE5F,Country,TRWVAZX128F42BCE5F__f6272ab71f5ad21f83a742aaddc9ede4.mid,data/raw/lakh/selected_midi/Country/TRWVAZX128F42BCE5F__f6272ab71f5ad21f83a742aaddc9ede4.mid,lmd_matched/W/V/A/TRWVAZX128F42BCE5F/f6272ab71f5ad21f83a742aaddc9ede4.mid
136,TRXIZRE128F92CDB0B,Country,TRXIZRE128F92CDB0B__321ec6f2d4efc4c7151fd4601d2182a8.mid,data/raw/lakh/selected_midi/Country/TRXIZRE128F92CDB0B__321ec6f2d4efc4c7151fd4601d2182a8.mid,lmd_matched/X/I/Z/TRXIZRE128F92CDB0B/321ec6f2d4efc4c7151fd4601d2182a8.mid
137,TRYNQTG128F4289E0E,Country,TRYNQTG128F4289E0E__d17defcc78a48043771d180772fcf29e.mid,data/raw/lakh/selected_midi/Country/TRYNQTG128F4289E0E__d17defcc78a48043771d180772fcf29e.mid,lmd_matched/Y/N/Q/TRYNQTG128F4289E0E/d17defcc78a48043771d180772fcf29e.mid
138,TRYYOZZ12903D13D9A,Country,TRYYOZZ12903D13D9A__ece7dafcb6d806c14c1a87836e47f915.mid,data/raw/lakh/selected_midi/Country/TRYYOZZ12903D13D9A__ece7dafcb6d806c14c1a87836e47f915.mid,lmd_matched/Y/Y/O/TRYYOZZ12903D13D9A/ece7dafcb6d806c14c1a87836e47f915.mid
139,TRZIPEZ128F425B0A4,Country,TRZIPEZ128F425B0A4__35d500078654eb29b3d2c299ff3f1d89.mid,data/raw/lakh/selected_midi/Country/TRZIPEZ128F425B0A4__35d500078654eb29b3d2c299ff3f1d89.mid,lmd_matched/Z/I/P/TRZIPEZ128F425B0A4/35d500078654eb29b3d2c299ff3f1d89.mid
140,TRZQJZP128F42883A8,Country,TRZQJZP128F42883A8__c18cec5d9ebc95364466eb2586d12d3b.mid,data/raw/lakh/selected_midi/Country/TRZQJZP128F42883A8__c18cec5d9ebc95364466eb2586d12d3b.mid,lmd_matched/Z/Q/J/TRZQJZP128F42883A8/c18cec5d9ebc95364466eb2586d12d3b.mid
141,TRARNJX12903CD4875,Electronic,TRARNJX12903CD4875__83a50075bffb075a9cbc1047d1d3096e.mid,data/raw/lakh/selected_midi/Electronic/TRARNJX12903CD4875__83a50075bffb075a9cbc1047d1d3096e.mid,lmd_matched/A/R/N/TRARNJX12903CD4875/83a50075bffb075a9cbc1047d1d3096e.mid
142,TRARZBX12903CD70DA,Electronic,TRARZBX12903CD70DA__b85a8b3309ee2d4b035fe31a57c4b545.mid,data/raw/lakh/selected_midi/Electronic/TRARZBX12903CD70DA__b85a8b3309ee2d4b035fe31a57c4b545.mid,lmd_matched/A/R/Z/TRARZBX12903CD70DA/b85a8b3309ee2d4b035fe31a57c4b545.mid
143,TRBPYDD128F4286C4F,Electronic,TRBPYDD128F4286C4F__ed23afd4ca6e7aa6c17d41eba5eafe7f.mid,data/raw/lakh/selected_midi/Electronic/TRBPYDD128F4286C4F__ed23afd4ca6e7aa6c17d41eba5eafe7f.mid,lmd_matched/B/P/Y/TRBPYDD128F4286C4F/ed23afd4ca6e7aa6c17d41eba5eafe7f.mid
144,TRBSQIW128F9306A32,Electronic,TRBSQIW128F9306A32__bf481be41c439552a636d84b5bc67b46.mid,data/raw/lakh/selected_midi/Electronic/TRBSQIW128F9306A32__bf481be41c439552a636d84b5bc67b46.mid,lmd_matched/B/S/Q/TRBSQIW128F9306A32/bf481be41c439552a636d84b5bc67b46.mid
145,TRCBBKQ128EF356F38,Electronic,TRCBBKQ128EF356F38__6036fd33e7c9dba241456f3c968c7975.mid,data/raw/lakh/selected_midi/Electronic/TRCBBKQ128EF356F38__6036fd33e7c9dba241456f3c968c7975.mid,lmd_matched/C/B/B/TRCBBKQ128EF356F38/6036fd33e7c9dba241456f3c968c7975.mid
146,TRCFXDL128F92E6302,Electronic,TRCFXDL128F92E6302__f3c39fe380a3656c02e8ee73a6fc8215.mid,data/raw/lakh/selected_midi/Electronic/TRCFXDL128F92E6302__f3c39fe380a3656c02e8ee73a6fc8215.mid,lmd_matched/C/F/X/TRCFXDL128F92E6302/f3c39fe380a3656c02e8ee73a6fc8215.mid
147,TRCQFON12903D0C50D,Electronic,TRCQFON12903D0C50D__8a50370b2b76694f1493babbcd520db7.mid,data/raw/lakh/selected_midi/Electronic/TRCQFON12903D0C50D__8a50370b2b76694f1493babbcd520db7.mid,lmd_matched/C/Q/F/TRCQFON12903D0C50D/8a50370b2b76694f1493babbcd520db7.mid
148,TRCTBGY128F932A108,Electronic,TRCTBGY128F932A108__2fa76361cb3ab9e11f1955a5ab4c285c.mid,data/raw/lakh/selected_midi/Electronic/TRCTBGY128F932A108__2fa76361cb3ab9e11f1955a5ab4c285c.mid,lmd_matched/C/T/B/TRCTBGY128F932A108/2fa76361cb3ab9e11f1955a5ab4c285c.mid
149,TRCXTJG128F426132E,Electronic,TRCXTJG128F426132E__91531181d85d2e62f2784a4761252350.mid,data/raw/lakh/selected_midi/Electronic/TRCXTJG128F426132E__91531181d85d2e62f2784a4761252350.mid,lmd_matched/C/X/T/TRCXTJG128F426132E/91531181d85d2e62f2784a4761252350.mid
150,TRDOBKN128F9332EE9,Electronic,TRDOBKN128F9332EE9__8e37c9be1f2c00bc73e42eb680f73ad1.mid,data/raw/lakh/selected_midi/Electronic/TRDOBKN128F9332EE9__8e37c9be1f2c00bc73e42eb680f73ad1.mid,lmd_matched/D/O/B/TRDOBKN128F9332EE9/8e37c9be1f2c00bc73e42eb680f73ad1.mid
151,TRDTURG128F4276BC0,Electronic,TRDTURG128F4276BC0__1f33819c859868db3951b720ed831c94.mid,data/raw/lakh/selected_midi/Electronic/TRDTURG128F4276BC0__1f33819c859868db3951b720ed831c94.mid,lmd_matched/D/T/U/TRDTURG128F4276BC0/1f33819c859868db3951b720ed831c94.mid
152,TRDULWS128F148A5AE,Electronic,TRDULWS128F148A5AE__e3c55c313c0da3dd8d0f240397629275.mid,data/raw/lakh/selected_midi/Electronic/TRDULWS128F148A5AE__e3c55c313c0da3dd8d0f240397629275.mid,lmd_matched/D/U/L/TRDULWS128F148A5AE/e3c55c313c0da3dd8d0f240397629275.mid
153,TREDNHP128F92F1E5E,Electronic,TREDNHP128F92F1E5E__209e0763629a75a3aedb64a1d0556114.mid,data/raw/lakh/selected_midi/Electronic/TREDNHP128F92F1E5E__209e0763629a75a3aedb64a1d0556114.mid,lmd_matched/E/D/N/TREDNHP128F92F1E5E/209e0763629a75a3aedb64a1d0556114.mid
154,TREIWZW128F92F653B,Electronic,TREIWZW128F92F653B__038d0418950913c30514c111f5916a58.mid,data/raw/lakh/selected_midi/Electronic/TREIWZW128F92F653B__038d0418950913c30514c111f5916a58.mid,lmd_matched/E/I/W/TREIWZW128F92F653B/038d0418950913c30514c111f5916a58.mid
155,TREOUGJ128F92DDE15,Electronic,TREOUGJ128F92DDE15__044243d214784f71d0893141a1bf1a96.mid,data/raw/lakh/selected_midi/Electronic/TREOUGJ128F92DDE15__044243d214784f71d0893141a1bf1a96.mid,lmd_matched/E/O/U/TREOUGJ128F92DDE15/044243d214784f71d0893141a1bf1a96.mid
156,TRFICRK128F4253B1B,Electronic,TRFICRK128F4253B1B__7a2c37b8abe3797ad0daaca841777db6.mid,data/raw/lakh/selected_midi/Electronic/TRFICRK128F4253B1B__7a2c37b8abe3797ad0daaca841777db6.mid,lmd_matched/F/I/C/TRFICRK128F4253B1B/7a2c37b8abe3797ad0daaca841777db6.mid
157,TRFLYMX128F426EC7B,Electronic,TRFLYMX128F426EC7B__a4bc9b9829a4e8bc46293ea2a7a237e7.mid,data/raw/lakh/selected_midi/Electronic/TRFLYMX128F426EC7B__a4bc9b9829a4e8bc46293ea2a7a237e7.mid,lmd_matched/F/L/Y/TRFLYMX128F426EC7B/a4bc9b9829a4e8bc46293ea2a7a237e7.mid
158,TRGJWZK128F1451981,Electronic,TRGJWZK128F1451981__4a58abdc2695662eef761cbc41bd2bdb.mid,data/raw/lakh/selected_midi/Electronic/TRGJWZK128F1451981__4a58abdc2695662eef761cbc41bd2bdb.mid,lmd_matched/G/J/W/TRGJWZK128F1451981/4a58abdc2695662eef761cbc41bd2bdb.mid
159,TRGWSLV128F92CF0AE,Electronic,TRGWSLV128F92CF0AE__7a9c0cf53341750f5de3e65b29b8840e.mid,data/raw/lakh/selected_midi/Electronic/TRGWSLV128F92CF0AE__7a9c0cf53341750f5de3e65b29b8840e.mid,lmd_matched/G/W/S/TRGWSLV128F92CF0AE/7a9c0cf53341750f5de3e65b29b8840e.mid
160,TRHBORZ128F4299810,Electronic,TRHBORZ128F4299810__4730a435112c3a412405d0827df415d5.mid,data/raw/lakh/selected_midi/Electronic/TRHBORZ128F4299810__4730a435112c3a412405d0827df415d5.mid,lmd_matched/H/B/O/TRHBORZ128F4299810/4730a435112c3a412405d0827df415d5.mid
161,TRHCCXP128E0796554,Electronic,TRHCCXP128E0796554__0d1be740159082ac0e75c40c2ed73cf1.mid,data/raw/lakh/selected_midi/Electronic/TRHCCXP128E0796554__0d1be740159082ac0e75c40c2ed73cf1.mid,lmd_matched/H/C/C/TRHCCXP128E0796554/0d1be740159082ac0e75c40c2ed73cf1.mid
162,TRHFXJG128F425781A,Electronic,TRHFXJG128F425781A__3eaf8b0fe1e5e6859e3034ce9ce8a6f5.mid,data/raw/lakh/selected_midi/Electronic/TRHFXJG128F425781A__3eaf8b0fe1e5e6859e3034ce9ce8a6f5.mid,lmd_matched/H/F/X/TRHFXJG128F425781A/3eaf8b0fe1e5e6859e3034ce9ce8a6f5.mid
163,TRHIXHC128F426D7D5,Electronic,TRHIXHC128F426D7D5__415b61f6153df80b2fed8e6fc3db5c59.mid,data/raw/lakh/selected_midi/Electronic/TRHIXHC128F426D7D5__415b61f6153df80b2fed8e6fc3db5c59.mid,lmd_matched/H/I/X/TRHIXHC128F426D7D5/415b61f6153df80b2fed8e6fc3db5c59.mid
